2026-03-17 18:18:33,472 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/test-automation-frameworks-with-python/
2026-03-17 18:18:34,028 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/python-for-automation-testing/
2026-03-17 18:18:34,502 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.istqb.org/certifications/certified-automation-tester-cat/
2026-03-17 18:18:34,698 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/selenium-java
2026-03-17 18:18:35,284 [INFO] main: is_valid_url: VALID (GET 200) - https://www.ctse.org/certi%C3%A9
2026-03-17 18:18:35,538 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/learn/mobile-front-end-development-with-reactnative/
2026-03-17 18:18:38,430 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.istqb.org/certifications/certified-automation-tester-cat/
2026-03-17 18:21:58,482 [INFO] main: Loading ML models in background thread...
2026-03-17 18:21:58,503 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:22:14,270 [INFO] main: Loading ML models in background thread...
2026-03-17 18:22:14,281 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:22:36,787 [INFO] main: ML models loaded successfully in 22.52 seconds.
2026-03-17 18:22:53,905 [INFO] main: Loading ML models in background thread...
2026-03-17 18:22:53,925 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:23:18,581 [INFO] main: ML models loaded successfully in 24.67 seconds.
2026-03-17 18:27:57,059 [INFO] main: Loading ML models in background thread...
2026-03-17 18:27:57,070 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 18:28:18,258 [INFO] main: ML models loaded successfully in 21.20 seconds.
2026-03-17 20:01:43,855 [INFO] main: Loading ML models in background thread...
2026-03-17 20:01:43,875 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 20:02:07,324 [INFO] main: ML models loaded successfully in 23.47 seconds.
2026-03-17 20:11:36,410 [INFO] main: Loading ML models in background thread...
2026-03-17 20:11:36,422 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 20:11:59,807 [INFO] main: ML models loaded successfully in 23.40 seconds.
2026-03-17 20:13:08,472 [INFO] main: Loading ML models in background thread...
2026-03-17 20:13:08,501 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 20:13:22,157 [WARNING] main: ML Prediction skipped: models not yet loaded.
2026-03-17 20:13:37,992 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 20:13:40,992 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/ios-development-swift
2026-03-17 20:13:40,993 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://developer.apple.com/certifications/
2026-03-17 20:13:41,089 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.edx.org/course/build-mobile-apps-with-react-native
2026-03-17 20:13:41,251 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://developers.google.com/certification/android-developer
2026-03-17 20:13:42,100 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.udacity.com/course/mobile-app-development-with-java--ud853
2026-03-17 20:13:42,583 [INFO] main: is_valid_url: INVALID (GET 404) - https://developer.apple.com/certifications/
2026-03-17 20:13:42,778 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/ios-development-swift
2026-03-17 20:13:42,901 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.edx.org/course/build-mobile-apps-with-react-native
2026-03-17 20:13:43,202 [INFO] main: is_valid_url: INVALID (GET 404) - https://developers.google.com/certification/android-developer
2026-03-17 20:13:44,711 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.udacity.com/course/mobile-app-development-with-java--ud853
2026-03-17 20:13:50,243 [INFO] main: ML models loaded successfully in 41.77 seconds.
2026-03-17 20:15:59,272 [INFO] main: Loading ML models in background thread...
2026-03-17 20:15:59,311 [INFO] main: Loaded 100 roles into skill cache.
2026-03-17 20:16:29,758 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 20:16:29,910 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 20:16:35,415 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/database-systems/
2026-03-17 20:16:35,717 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://aws.amazon.com/certification/certified-database-administrator-associate/
2026-03-17 20:16:36,106 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/database-administration
2026-03-17 20:16:36,186 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/sql
2026-03-17 20:16:36,221 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://education.oracle.com/Oracle-Certified-Professional-Database-Administrator/JES202
2026-03-17 20:16:36,239 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/news/database-administration-bootcamp/
2026-03-17 20:16:36,407 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.edx.org/learn/oracle-database-administration
2026-03-17 20:16:37,153 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.udacity.com/course/advanced-database-systems--cs262
2026-03-17 20:16:37,368 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://learn.microsoft.com/en-us/training/paths/microsoft-sql-server-database-administration-association/
2026-03-17 20:16:39,580 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/database-systems/
2026-03-17 20:16:40,238 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://docs.microsoft.com/en-us/sql/t-sql/language-elements/sql-certification?view=sql-server-2017
2026-03-17 20:16:40,348 [INFO] main: is_valid_url: INVALID (GET 404) - https://aws.amazon.com/certification/certified-database-administrator-associate/
2026-03-17 20:16:41,402 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/news/database-administration-bootcamp/
2026-03-17 20:16:41,788 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.edx.org/learn/oracle-database-administration
2026-03-17 20:16:41,882 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/database-administration
2026-03-17 20:16:41,918 [INFO] main: is_valid_url: INVALID (GET 404) - https://education.oracle.com/Oracle-Certified-Professional-Database-Administrator/JES202
2026-03-17 20:16:41,998 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/sql
2026-03-17 20:16:42,546 [INFO] main: is_valid_url: INVALID (GET 404) - https://learn.microsoft.com/en-us/training/paths/microsoft-sql-server-database-administration-association/
2026-03-17 20:16:43,044 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.udacity.com/course/advanced-database-systems--cs262
2026-03-17 20:16:43,850 [INFO] main: is_valid_url: VALID (HEAD 200) - https://www.ibm.com/developerworks/community/forums/html/topics/database-administration-ibm-certification
2026-03-17 20:16:48,800 [INFO] main: is_valid_url: INVALID (GET 404) - https://docs.microsoft.com/en-us/sql/t-sql/language-elements/sql-certification?view=sql-server-2017
2026-03-17 20:17:36,288 [INFO] main: ML models loaded successfully in 97.01 seconds.
